日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20050603,       1440,       1480,       1410,       1450,    1323.84,    1208.57,         --,       27514000,    27033153.84,    25776846.15,              0,              0,          0
20050527,       1350,       1420,       1330,       1420,    1303.84,    1192.42,         --,       27872000,    27108153.84,    25963538.46,              0,              0,          0
20050520,       1390,       1400,       1340,       1360,     1282.3,    1175.15,         --,       19393000,    26993230.76,    25644346.15,              0,              0,          0
20050513,       1430,       1440,       1350,       1400,     1262.3,    1160.23,         --,       29325000,    28769153.84,    25361961.53,              0,              0,          0
20050506,       1360,       1440,       1350,       1420,    1234.61,       1144,         --,       16267000,     27796692.3,    25034884.61,              0,              0,          0
20050428,       1300,       1360,       1230,       1350,    1206.92,     1126.8,         --,       36531000,    27913538.46,    25191269.23,              0,              0,          0
20050422,       1250,       1340,       1240,       1310,    1188.46,    1110.69,         --,       36759000,    26208461.53,       24464000,              0,              0,          0
20050415,       1290,       1320,       1250,       1260,    1171.53,    1097.07,         --,       25063000,     24829692.3,    23905730.76,              0,              0,          0
20050408,       1240,       1310,       1230,       1280,    1156.15,       1084,         --,       22782000,    25656384.61,       23404000,              0,              0,          0
20050401,       1250,       1270,       1180,       1240,    1143.07,    1070.53,         --,       25747000,    25938230.76,    23252846.15,              0,              0,          0
20050325,       1230,       1330,       1230,       1270,    1137.69,    1058.34,         --,       33117000,     25314692.3,    23138769.23,              0,              0,          0
20050318,       1230,       1230,       1180,       1220,    1126.15,    1044.26,         --,       17958000,    24334923.07,    22313269.23,              0,              0,          0
20050311,       1210,       1280,       1180,       1230,     1112.3,    1031.65,         --,       33103000,    24915769.23,    22019730.76,              0,              0,          0
20050304,       1140,       1220,       1130,       1190,     1093.3,    1018.65,         --,       28489000,    24520538.46,    21305230.76,              0,              0,          0
20050225,       1110,       1150,       1080,       1140,       1081,    1006.34,         --,       26378000,    24818923.07,    20802923.07,              0,              0,          0
20050218,       1050,       1130,       1030,       1100,       1068,     996.46,         --,       42480000,    24295461.53,    20464115.38,              0,              0,          0
20050210,       1060,       1070,       1040,       1040,    1058.15,     988.46,         --,       16683000,    21954769.23,    19591576.92,              0,              0,          0
20050204,       1100,       1120,       1040,       1060,    1053.38,     982.26,         --,       17786000,    22273076.92,       19800500,              0,              0,          0
20050128,       1090,       1120,       1070,       1110,    1046.69,     975.46,         --,       14365000,       22469000,    20687230.76,              0,              0,          0
20050121,       1100,       1130,       1080,       1090,    1032.92,      965.5,         --,       18835000,    22719538.46,    20679615.38,              0,              0,          0
20050114,       1150,       1160,       1020,       1060,    1022.61,     956.03,         --,       35810000,    22981769.23,    20463423.07,              0,              0,          0
20050107,       1150,       1160,       1090,       1110,    1011.84,     948.23,         --,       26446000,    21151615.38,    20513230.76,              0,              0,          0
20041230,       1120,       1180,       1090,       1170,        998,     938.23,         --,       17641000,    20567461.53,    20215653.84,              0,              0,          0
20041224,       1040,       1120,       1030,       1120,        979,     925.92,         --,       20380000,    20962846.15,    20235384.61,              0,              0,          0
20041217,        986,       1070,        986,       1040,     962.38,     915.57,         --,       25509000,    20291615.38,    20319269.23,              0,              0,          0
20041210,       1030,       1050,        983,        983,        951,     908.42,         --,       27965000,     19123692.3,    21100653.84,              0,              0,          0
20041203,        968,       1040,        968,       1030,        944,     903.03,         --,       32368000,    18089923.07,    23946076.92,              0,              0,          0
20041126,        960,        977,        933,        971,     931.69,     897.19,         --,       19573000,    16786923.07,    23785461.53,              0,              0,          0
20041119,        977,        988,        964,        972,     924.92,     894.07,         --,       12051000,    16632769.23,       23880000,              0,              0,          0
20041112,        963,        986,        950,        978,     918.76,     888.57,         --,       20821000,    17228384.61,       23950000,              0,              0,          0
20041105,        941,        976,        940,        973,     911.15,     883.42,         --,       20333000,    17327923.07,     23976692.3,              0,              0,          0
20041029,        940,        963,        920,        931,     904.23,     877.73,         --,       17622000,    18905461.53,    23653923.07,              0,              0,          0
20041022,        923,        971,        917,        956,     898.07,     875.84,         --,       22244000,     18639692.3,    23745769.23,              0,              0,          0
20041015,        930,        944,        920,        920,     889.46,      873.3,         --,       12018000,    17945076.92,       23812000,              0,              0,          0
20041008,        931,        956,        928,        930,     884.61,     868.42,         --,       18852000,    19874846.15,    23716923.07,              0,              0,          0
20041001,        919,        933,        897,        923,     878.46,      862.3,         --,       22781000,    19863846.15,    23467846.15,              0,              0,          0
20040924,        891,        918,        891,        904,     872.84,     856.53,         --,       11654000,    19507923.07,    23079038.46,              0,              0,          0
20040917,        895,        904,        884,        892,     868.76,     851.57,         --,       10326000,    20346923.07,       22975000,              0,              0,          0
20040910,        877,        900,        871,        892,     865.84,        848,         --,       14526000,    23077615.38,    23027884.61,              0,              0,          0
20040903,        880,        896,        863,        870,     862.07,     843.34,         --,       15429000,    29802230.76,    23098807.69,              0,              0,          0
20040827,        890,        894,        866,        883,     862.69,     840.53,         --,       17569000,       30784000,    22978461.53,              0,              0,          0
20040820,        889,        895,        884,        892,     863.23,     836.65,         --,       19794000,    31127230.76,    22561038.46,              0,              0,          0
20040813,        883,        898,        875,        879,     858.38,     832.07,         --,       22115000,    30671615.38,    22202423.07,              0,              0,          0
20040806,        856,        885,        853,        883,     855.69,     828.34,         --,       40841000,    30625461.53,    21816153.84,              0,              0,          0
20040730,        848,        856,        840,        851,     851.23,     823.23,         --,       14167000,    28402384.61,       20443500,              0,              0,          0
20040723,        857,        858,        843,        844,     853.61,      819.3,         --,       13214000,    28851846.15,       20351500,              0,              0,          0
20040716,        845,        860,        845,        857,     857.15,     814.84,         --,       37105000,    29678923.07,    20228923.07,              0,              0,          0
20040709,        850,        850,        845,        850,     852.23,     810.88,         --,       18709000,       27559000,    19089961.53,              0,              0,          0
20040702,        848,        851,        844,        850,     846.15,     807.07,         --,       18154000,    27071846.15,    18765653.84,              0,              0,          0
20040625,        848,        851,        845,        851,     840.23,     804.57,         --,       22561000,    26650153.84,    18112038.46,              0,              0,          0
20040618,        844,        855,        825,        854,     834.38,     801.88,         --,       45825000,    25603076.92,       17494000,              0,              0,          0
20040611,        871,        875,        841,        843,     830.15,     800.03,         --,      101946000,    22978153.84,    16326538.46,              0,              0,          0
20040604,        887,        887,        831,        878,     824.61,      797.8,         --,       28192000,    16395384.61,     12913692.3,              0,              0,          0
20040528,        839,        903,        832,        890,     818.38,     792.38,         --,       22031000,    15172923.07,    12121769.23,              0,              0,          0
20040521,        845,        845,        808,        829,     810.07,     786.42,         --,       13871000,    13994846.15,    11458076.92,              0,              0,          0
20040514,        829,        846,        801,        844,     805.76,     782.88,         --,       21515000,    13733230.76,    11290423.07,              0,              0,          0
20040507,        883,        886,        817,        825,        801,     778.11,         --,       11941000,    13006846.15,    10920961.53,              0,              0,          0
20040430,        897,        919,        873,        882,     795.23,     775.53,         --,       20010000,    12484615.38,    10784461.53,              0,              0,          0
20040423,        803,        904,        800,        890,        785,     769.84,         --,       23966000,    11851153.84,    10354346.15,              0,              0,          0
20040416,        770,        798,        767,        793,     772.53,      763.8,         --,        9546000,    10778923.07,       10011500,              0,              0,          0
20040409,        776,        779,        766,        771,     769.53,     761.61,         --,       12376000,    10620923.07,     9972653.84,              0,              0,          0
20040402,        785,        788,        755,        773,        768,     761.23,         --,       12672000,    10459461.53,    10570807.69,              0,              0,          0
20040326,        785,        792,        767,        775,     768.92,     759.92,         --,        8949000,     9573923.07,    10404730.76,              0,              0,          0
20040319,        773,        813,        766,        799,     769.38,     757.84,         --,       11701000,     9384923.07,    10568076.92,              0,              0,          0
20040312,        800,        805,        763,        771,     769.92,     754.88,         --,       16370000,     9674923.07,    10624115.38,              0,              0,          0
20040305,        800,        801,        775,        797,        771,        752,         --,       12300000,        9432000,    10638038.46,              0,              0,          0
20040227,        777,        793,        751,        782,     766.38,     748.34,         --,        6716000,     9070615.38,    10592615.38,              0,              0,          0
20040220,        783,        797,        762,        773,     762.76,      744.5,         --,       10470000,     8921307.69,    10818961.53,              0,              0,          0
20040213,        743,        782,        727,        782,        760,     741.84,         --,       12072000,     8847615.38,     11008192.3,              0,              0,          0
20040206,        746,        753,        740,        750,     755.23,     738.69,         --,        5152000,     8835076.92,    11079076.92,              0,              0,          0
20040130,        759,        768,        735,        749,     755.84,     736.76,         --,       11775000,     9084307.69,    11363384.61,              0,              0,          0
20040123,        755,        761,        708,        728,     754.69,     735.46,         --,       10027000,     8857538.46,    11295769.23,              0,              0,          0
20040116,        751,        759,        733,        754,     755.07,     734.26,         --,        7492000,     9244076.92,    11221923.07,              0,              0,          0
20040109,        786,        797,        744,        751,     753.69,     732.38,         --,       10277000,     9324384.61,    11609769.23,              0,              0,          0
20031230,        781,        788,        778,        785,     754.46,     731.03,         --,        1160000,    10682153.84,    12021730.76,              0,              0,          0
20031226,        796,        804,        767,        781,     750.92,      726.5,         --,        6492000,    11235538.46,    12567115.38,              0,              0,          0
20031219,        795,        810,        759,        806,      746.3,     722.03,         --,       15471000,    11751230.76,    12662076.92,              0,              0,          0
20031212,        738,        799,        731,        785,     739.84,     717.65,         --,       13212000,    11573307.69,    12441846.15,              0,              0,          0
20031205,        736,        766,        731,        737,        733,     713.61,         --,        7602000,    11844076.92,    12397884.61,              0,              0,          0
20031128,        741,        745,        723,        735,      730.3,     712.07,         --,        4775000,    12114615.38,    12566730.76,              0,              0,          0
20031121,        717,        750,        694,        737,     726.23,     711.42,         --,        9512000,    12716615.38,    12707769.23,              0,              0,          0
20031114,        753,        760,        715,        720,     723.69,     710.65,         --,       11909000,    13168769.23,    12632461.53,              0,              0,          0
20031107,        745,        776,        741,        758,     722.15,     710.61,         --,        8392000,    13323076.92,    12418884.61,              0,              0,          0
20031031,        738,        766,        734,        734,     717.69,     709.34,         --,        8827000,    13642461.53,    12599615.38,              0,              0,          0
20031024,        737,        758,        718,        733,     716.23,     707.61,         --,       15052000,       13734000,    12546884.61,              0,              0,          0
20031017,        769,        773,        728,        736,     713.46,     705.34,         --,        8536000,    13199769.23,    12391576.92,              0,              0,          0
20031010,        734,        818,        722,        761,     711.07,     702.34,         --,       27928000,    13895153.84,    12402884.61,              0,              0,          0
20031003,        724,        742,        713,        739,     707.61,     698.15,         --,        8354000,    13361307.69,    11985153.84,              0,              0,          0
20030926,        723,        745,        708,        721,     702.07,     695.23,         --,       13196000,     13898692.3,    12334576.92,              0,              0,          0
20030919,        705,        753,        702,        722,     697.76,     694.92,         --,       13158000,    13572923.07,    12137653.84,              0,              0,          0
20030912,        705,        708,        681,        696,     695.46,     694.96,         --,       16732000,    13310384.61,    11853615.38,              0,              0,          0
20030905,        689,        706,        681,        702,     694.23,     695.23,         --,       11119000,     12951692.3,    11799346.15,              0,              0,          0
20030829,        701,        709,        675,        682,     693.84,     695.84,         --,       12601000,    13018846.15,    11833423.07,              0,              0,          0
20030822,        710,        723,        701,        704,     696.61,     696.73,         --,       15390000,    12698923.07,    11609153.84,              0,              0,          0
20030815,        695,        716,        692,        700,     697.61,     697.46,         --,       13915000,    12096153.84,    11318730.76,              0,              0,          0
20030808,        714,        723,        699,        700,     699.07,     698.73,         --,       12544000,     11514692.3,    11137384.61,              0,              0,          0
20030801,        696,        720,        693,        715,        701,     699.73,         --,       10017000,    11556769.23,    11621346.15,              0,              0,          0
20030725,        715,        725,        695,        697,        699,     701.34,         --,        8107000,    11359769.23,    11567730.76,              0,              0,          0
20030718,        724,        728,        685,        705,     697.23,     703.96,         --,       17576000,    11583384.61,    11803384.61,              0,              0,          0
20030711,        672,        722,        668,        716,     693.61,     706.26,         --,       20988000,    10910615.38,    11418807.69,              0,              0,          0
20030704,        662,        699,        647,        667,     688.69,     709.69,         --,       15340000,       10609000,    10833461.53,              0,              0,          0
20030627,        694,        700,        655,        665,     688.38,     714.57,         --,        8961000,    10770461.53,    10265730.76,              0,              0,          0
20030620,        683,        700,        678,        692,     692.07,     719.61,         --,        9745000,    10702384.61,    10064115.38,              0,              0,          0
20030613,        700,        705,        673,        680,     694.46,     723.88,         --,       12069000,    10396846.15,    10034846.15,              0,              0,          0
20030606,        713,        715,        672,        697,     696.23,     727.42,         --,       11992000,       10647000,     9861846.15,              0,              0,          0
20030530,        714,        735,        714,        718,     697.84,     730.42,         --,        8442000,       10648000,     9613461.53,              0,              0,          0
20030523,        721,        729,        698,        717,     696.84,     732.03,         --,        7554000,    10519384.61,     9557423.07,              0,              0,          0
20030516,        719,        727,        705,        719,      697.3,     733.92,         --,        6356000,    10541307.69,        9477500,              0,              0,          0
20030509,        698,        743,        688,        725,     698.38,     735.73,         --,       13091000,    10760076.92,     9590230.76,              0,              0,          0
20030502,        674,        695,        673,        689,     698.46,     737.38,         --,        7456000,    11685923.07,     9483961.53,              0,              0,          0
20030425,        661,        676,        653,        674,     703.69,     740.65,         --,       11014000,     11775692.3,     9445076.92,              0,              0,          0
20030418,        662,        670,        650,        658,     710.69,     744.42,         --,        8830000,    12023384.61,     9360153.84,              0,              0,          0
20030411,        665,        695,        644,        652,     718.92,     748.76,         --,       17067000,       11927000,     9306961.53,              0,              0,          0
20030404,        713,        718,        661,        663,     730.69,     754.23,         --,       17439000,    11057923.07,     9081346.15,              0,              0,          0
20030328,        723,        738,        707,        713,     740.76,      759.3,         --,        8076000,        9761000,      8829192.3,              0,              0,          0
20030320,        699,        723,        688,        723,     747.15,     762.23,         --,        5773000,     9425846.15,     8867230.76,              0,              0,          0
20030314,        705,        724,        695,        703,      753.3,      765.3,         --,       15321000,     9672846.15,     8910307.69,              0,              0,          0
20030307,        709,        727,        704,        718,     758.61,     769.73,         --,       12005000,      9076692.3,     8712538.46,              0,              0,          0
20030228,        723,        723,        694,        705,        763,     773.26,         --,        6770000,     8578923.07,     8522038.46,              0,              0,          0
20030221,        729,        730,        709,        723,     767.23,     777.11,         --,        7839000,     8595461.53,      8594692.3,              0,              0,          0
20030214,        725,        738,        723,        733,     770.53,     778.42,         --,        9200000,      8413692.3,     8554307.69,              0,              0,          0
20030207,        743,        757,        711,        726,     773.07,     780.57,         --,       25127000,     8420384.61,     8365961.53,              0,              0,          0
20030131,        760,        770,        752,        757,      776.3,     783.42,         --,        8623000,        7282000,     7654653.84,              0,              0,          0
20030124,        764,        770,        757,        765,     777.61,     785.07,         --,       14234000,     7114461.53,     7590269.23,              0,              0,          0
20030117,        806,        809,        764,        765,     778.15,     785.92,         --,        7577000,     6696923.07,     7532153.84,              0,              0,          0
20030110,        791,        814,        791,        805,     778.61,     787.38,         --,        5769000,     6686923.07,     7674730.76,              0,              0,          0
20021230,        786,        795,        786,        794,     777.76,     788.46,         --,         579000,     7104769.23,     7975346.15,              0,              0,          0
20021227,        796,        801,        787,        796,     777.84,     789.96,         --,        3719000,     7897384.61,     8273538.46,               ,               ,           
20021220,        775,        806,        773,        803,      777.3,     790.26,         --,        8984000,     8308615.38,      8529192.3,              0,              0,          0
20021213,        775,        782,        760,        772,      777.3,     791.26,         --,        7571000,     8147769.23,     8688538.46,              0,              0,          0
20021206,        760,        777,        751,        775,     780.84,     793.69,         --,        5534000,     8348384.61,     8921730.76,              0,              0,          0
20021129,        767,        772,        752,        760,     783.53,     797.46,         --,        6985000,     8465153.84,     9478461.53,              0,              0,          0
20021122,        770,        794,        760,        766,        787,     800.53,         --,        5476000,     8593923.07,     9775961.53,              0,              0,          0
20021115,        760,        776,        735,        766,      786.3,     802.96,         --,        9287000,     8694923.07,    10239461.53,              0,              0,          0
20021108,        770,        774,        738,        768,     788.07,     804.03,         --,       10328000,     8311538.46,    10175230.76,              0,              0,          0
20021101,        772,        802,        765,        774,     790.53,      803.8,         --,        6445000,     8027307.69,     10124192.3,              0,              0,          0
20021025,        765,        786,        760,        772,     792.53,     803.76,         --,        8806000,     8066076.92,    10079653.84,              0,              0,          0
20021018,        786,        793,        771,        771,     793.69,     803.73,         --,        7447000,     8367384.61,    10231653.84,              0,              0,          0
20021011,        795,        795,        765,        794,     796.15,     802.11,         --,       11201000,     8662538.46,     10498692.3,              0,              0,          0
20021004,        779,        795,        751,        795,     799.15,      799.5,         --,       10883000,     8845923.07,    10487730.76,              0,              0,          0
20020927,        793,        818,        784,        789,     802.07,     798.92,         --,        9065000,      8649692.3,    10312423.07,              0,              0,          0
20020920,        822,        831,        800,        803,     803.23,      799.3,         --,        6893000,     8749769.23,    10179038.46,              0,              0,          0
20020913,        810,        826,        803,        818,     805.23,     798.84,         --,       10179000,     9229307.69,    10209115.38,              0,              0,          0
20020906,        800,        813,        784,        810,     806.53,     797.23,         --,        7052000,     9495076.92,       10438000,              0,              0,          0
20020830,        750,        809,        750,        805,     811.38,     795.38,         --,        8659000,    10491769.23,    10513769.23,              0,              0,          0
20020823,        787,        790,        754,        757,     814.07,     793.57,         --,        6789000,       10958000,    10511730.76,              0,              0,          0
20020816,        792,        800,        781,        789,     819.61,     792.92,         --,        4303000,       11784000,    10587769.23,              0,              0,          0
20020809,        793,        814,        780,        800,        820,     791.19,         --,        6633000,    12038923.07,    10936769.23,              0,              0,          0
20020802,        797,        801,        777,        800,     817.07,     788.69,         --,        6949000,    12221076.92,    11150153.84,              0,              0,          0
20020726,        793,        821,        776,        787,        815,        785,         --,       12723000,    12093230.76,    11099961.53,              0,              0,          0
20020719,        837,        838,        800,        803,     813.76,     782.19,         --,       11284000,    12095923.07,    11136346.15,              0,              0,          0
20020712,        843,        854,        832,        833,     808.07,     779.19,         --,       13585000,    12334846.15,       10975000,              0,              0,          0
20020705,        808,        841,        793,        833,     799.84,     774.84,         --,        8332000,    12129538.46,    10886230.76,              0,              0,          0
20020628,        827,        827,        787,        804,     795.76,     773.03,         --,       10366000,    11975153.84,    10610807.69,              0,              0,          0
20020621,        823,        832,        805,        829,     795.38,     773.84,         --,       13127000,    11608307.69,    10449538.46,              0,              0,          0
20020614,        866,        873,        825,        835,     792.46,     772.15,         --,       13634000,    11188923.07,    10247038.46,              0,              0,          0
20020607,        834,        890,        829,        873,     787.92,      769.5,         --,       20009000,    11380923.07,    10359576.92,              0,              0,          0
20020531,        829,        853,        817,        840,     779.38,     763.38,         --,       14720000,    10535769.23,    10069423.07,              0,              0,          0
20020524,        797,        878,        797,        829,     773.07,     762.11,         --,       17527000,    10065461.53,    10130076.92,              0,              0,          0
20020517,        763,        799,        761,        794,     766.23,     759.11,         --,        7617000,     9391538.46,     9807846.15,              0,              0,          0
20020510,        775,        786,        761,        762,     762.38,     756.15,         --,        9001000,     9834615.38,     9893884.61,              0,              0,          0
20020502,        781,        785,        762,        773,      760.3,        757,         --,        5287000,    10079230.76,      9882192.3,              0,              0,          0
20020426,        739,        784,        721,        771,        755,     757.42,         --,       12758000,     10106692.3,    10050653.84,              0,              0,          0
20020419,        716,        758,        705,        729,     750.61,     759.19,         --,       14390000,    10176769.23,     9855615.38,              0,              0,          0
20020412,        779,        794,        718,        726,      750.3,     762.65,         --,       10916000,     9615153.84,     9637653.84,              0,              0,          0
20020405,        800,        800,        761,        780,     749.84,     766.07,         --,        6325000,     9642923.07,     9561538.46,              0,              0,          0
20020329,        791,        823,        785,        799,      750.3,     768.76,         --,        5597000,     9246461.53,     9581846.15,              0,              0,          0
20020322,        789,        819,        775,        791,      752.3,     771.34,         --,        7675000,     9290769.23,     9713461.53,              0,              0,          0
20020315,        766,        796,        757,        776,     751.84,     772.61,         --,       16130000,     9305153.84,    10045846.15,              0,              0,          0
20020308,        763,        783,        751,        762,     751.07,     774.88,         --,        9022000,     9338230.76,     9709807.69,              0,              0,          0
20020301,        748,        762,        716,        758,     747.38,     776.38,         --,        8606000,     9603076.92,     9762807.69,              0,              0,          0
20020222,        725,        745,        711,        740,     751.15,     779.61,         --,        8766000,     10194692.3,     9725615.38,              0,              0,          0
20020215,        745,        756,        710,        744,        752,     784.65,         --,       13377000,    10224153.84,     9663769.23,              0,              0,          0
20020208,        714,        748,        700,        735,     749.92,     789.38,         --,       12181000,     9953153.84,     9565307.69,              0,              0,          0
20020201,        719,        730,        700,        704,     753.69,     793.34,         --,        5644000,     9685153.84,     9455384.61,              0,              0,          0
20020125,        719,        740,        707,        714,     759.84,     798.69,         --,       13669000,     9994615.38,     9587461.53,              0,              0,          0
20020118,        720,        737,        716,        725,     767.76,     806.03,         --,        7089000,     9534461.53,        9285000,              0,              0,          0
20020111,        760,        761,        715,        720,        775,     812.23,         --,       11277000,     9660153.84,     9235884.61,              0,              0,          0
20020104,        786,        795,        782,        786,      782.3,     818.76,         --,        1171000,     9480153.84,     9150923.07,              0,              0,          0
20011228,        779,        825,        770,        825,     787.23,     820.73,         --,        6173000,     9917230.76,     9324961.53,              0,              0,          0
20011221,        768,        788,        726,        785,     790.38,     822.07,         --,        7862000,    10136153.84,      9281192.3,              0,              0,          0
20011214,        715,        792,        695,        766,     793.38,     824.57,         --,       16560000,    10786538.46,     9304153.84,              0,              0,          0
20011207,        807,        807,        711,        714,     798.69,     827.15,         --,       12465000,    10081384.61,     8915961.53,              0,              0,          0
20011130,        780,        808,        751,        807,     805.38,     830.88,         --,       16297000,     9922538.46,      8934692.3,              0,              0,          0
20011122,        717,        767,        717,        751,     808.07,     831.92,         --,        9149000,     9256538.46,     8501461.53,              0,              0,          0
20011116,        781,        785,        717,        717,      817.3,     834.53,         --,        9854000,     9103384.61,     8457038.46,              0,              0,          0
20011109,        781,        790,        763,        784,     828.84,        837,         --,        8697000,     9177461.53,      8447692.3,              0,              0,          0
20011102,        827,        831,        777,        784,        833,     837.96,         --,        9667000,     9225615.38,     8717538.46,              0,              0,          0
20011026,        811,        836,        810,        817,     837.53,     838.92,         --,        7687000,     9180307.69,        8435000,              0,              0,          0
20011019,        835,        842,        801,        819,      844.3,     839.23,         --,        8723000,     9035538.46,        8437000,              0,              0,          0
20011012,        840,        858,        802,        815,     849.46,     839.34,         --,        8937000,     8811615.38,     8400230.76,              0,              0,          0
20011005,        867,        868,        838,        850,     855.23,     839.57,         --,        6853000,      8821692.3,     8313269.23,              0,              0,          0
20010928,        832,        876,        825,        866,     854.23,     839.11,         --,        9019000,      8732692.3,     8268769.23,              0,              0,          0
20010921,        818,        904,        788,        824,     853.76,     837.65,         --,       16317000,     8426230.76,     8253269.23,              0,              0,          0
20010914,        821,        860,        764,        835,     855.76,     836.61,         --,        7393000,     7821769.23,     7873307.69,              0,              0,          0
20010907,        842,        842,        750,        801,     855.61,     835.15,         --,       10400000,     7750538.46,     7845269.23,              0,              0,          0
20010831,        881,        882,        840,        842,     856.38,        836,         --,        7639000,     7946846.15,     7792038.46,              0,              0,          0
20010824,        885,        903,        866,        871,     855.76,     834.38,         --,        7158000,     7746384.61,     7702269.23,              0,              0,          0
20010817,        868,        892,        865,        867,     851.76,      833.5,         --,       10817000,      7810692.3,      7769692.3,              0,              0,          0
20010810,        845,        871,        813,        838,     845.15,     832.38,         --,        9323000,     7717923.07,     7490038.46,              0,              0,          0
20010803,        909,        914,        841,        843,     842.92,     831.15,         --,        9078000,     8209461.53,     7389230.76,              0,              0,          0
20010727,        878,        906,        849,        905,      840.3,     830.15,         --,        5805000,      7689692.3,      7312692.3,              0,              0,          0
20010719,        900,        910,        868,        886,     834.15,     827.96,         --,        5812000,     7838461.53,     7552423.07,              0,              0,          0
20010713,        839,        897,        837,        890,     829.23,     824.84,         --,        9068000,     7988846.15,     7626076.92,              0,              0,          0
20010706,        869,        873,        834,        837,     823.92,        821,         --,        5696000,     7804846.15,     7752807.69,              0,              0,          0
20010629,        850,        860,        836,        860,        824,     822.38,         --,        5035000,     7804846.15,     7693769.23,              0,              0,          0
20010622,        838,        860,        822,        850,     821.53,     823.38,         --,        8459000,     8080307.69,     7831115.38,              0,              0,          0
20010615,        804,        835,        801,        833,     817.46,     823.42,         --,        6467000,     7924846.15,     8290384.61,              0,              0,          0
20010608,        833,        867,        804,        811,     814.69,      820.8,         --,       12952000,        7940000,     8240769.23,              0,              0,          0
20010601,        825,        838,        819,        834,     815.61,     816.92,         --,        5033000,     7637230.76,     8147923.07,              0,              0,          0
20010525,        771,        831,        771,        819,        813,     812.53,         --,        7994000,     7658153.84,     8201538.46,              0,              0,          0
20010518,        806,        823,        778,        781,     815.23,      808.3,         --,        9611000,      7728692.3,     8126615.38,              0,              0,          0
20010511,        825,        845,        804,        809,     819.61,     806.19,         --,       15713000,     7262153.84,        8058000,              0,              0,          0
20010502,        820,        824,        807,        809,     819.38,     803.73,         --,        2321000,        6569000,     8005115.38,              0,              0,          0
20010427,        806,        829,        786,        825,        820,     802.69,         --,        7739000,      6935692.3,     8250269.23,              0,              0,          0
20010420,        826,        834,        798,        822,     821.76,     802.76,         --,        7767000,     7266384.61,     8109807.69,              0,              0,          0
20010413,        838,        845,        809,        821,     820.46,     802.11,         --,        6676000,     7263307.69,     8163961.53,              0,              0,          0
20010406,        838,        843,        795,        838,     818.07,        804,         --,        5696000,     7700769.23,     8095884.61,              0,              0,          0
20010330,        787,        847,        782,        828,     820.76,     805.03,         --,        8616000,      7582692.3,     8097076.92,              0,              0,          0
20010323,        787,        823,        787,        797,     825.23,      805.8,         --,        6438000,     7581923.07,     8156346.15,              0,              0,          0
20010316,        813,        825,        780,        797,     829.38,     806.46,         --,        6664000,     8655923.07,     8270461.53,              0,              0,          0
20010309,        825,        840,        810,        823,     826.92,     808.42,         --,        9016000,     8541538.46,        8385500,              0,              0,          0
20010302,        840,        852,        798,        800,     818.23,     810.38,         --,        5305000,     8658615.38,     8315153.84,              0,              0,          0
20010223,        831,        854,        810,        848,     812.07,         --,         --,        8911000,     8744923.07,             --,              0,              0,          0
20010216,        820,        845,        812,        838,     801.38,         --,         --,        3546000,     8524538.46,             --,              0,              0,          0
20010209,        807,        850,        805,        806,     792.76,         --,         --,        6702000,     8853846.15,             --,              0,              0,          0
20010202,        847,        850,        791,        817,     788.07,         --,         --,        7088000,     9441230.76,             --,              0,              0,          0
20010126,        800,        867,        799,        848,     785.38,         --,         --,       12038000,     9564846.15,             --,              0,              0,          0
20010119,        818,        826,        773,        805,     783.76,         --,         --,        7727000,     8953230.76,             --,              0,              0,          0
20010112,        823,        825,        774,        790,     783.76,         --,         --,       12363000,     9064615.38,             --,              0,              0,          0
20010105,        880,        890,        836,        873,     789.92,         --,         --,        4161000,        8491000,             --,              0,              0,          0
20001229,        872,        895,        856,        886,      789.3,         --,         --,        8606000,     8611461.53,             --,              0,              0,          0
20001222,        795,        851,        790,        851,     786.38,         --,         --,       20400000,     8730769.23,             --,              0,              0,          0
20001215,        730,        775,        730,        765,     783.53,         --,         --,        5177000,        7885000,             --,              0,              0,          0
20001208,        720,        744,        705,        710,     789.92,         --,         --,       10538000,     8229461.53,             --,              0,              0,          0
20001201,        728,        728,        692,        720,     802.53,         --,         --,        6427000,      7971692.3,             --,              0,              0,          0
20001124,        716,        725,        695,        709,         --,         --,         --,        6046000,             --,             --,              0,              0,          0
20001117,        760,        768,        720,        726,         --,         --,         --,        7827000,             --,             --,              0,              0,          0
20001110,        752,        770,        705,        745,         --,         --,         --,       14338000,             --,             --,              0,              0,          0
20001102,        806,        807,        742,        782,         --,         --,         --,        8695000,             --,             --,              0,              0,          0
20001027,        800,        827,        798,        827,         --,         --,         --,        4087000,             --,             --,              0,              0,          0
20001020,        860,        860,        799,        805,         --,         --,         --,        9175000,             --,             --,              0,              0,          0
