日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20050422,      967.5,     1067.5,      937.5,     1057.5,     986.15,     930.19,         --,        7486000,     7670553.84,      6669892.3,              0,              0,          0
20050415,     1052.5,       1055,        980,      987.5,     983.65,     920.28,         --,        3487200,     8098953.84,     6462907.69,              0,              0,          0
20050408,      957.5,       1075,      952.5,       1060,      977.3,     915.38,         --,       13334400,     8085076.92,     6438461.53,              0,              0,          0
20050401,      962.5,      977.5,      902.5,      972.5,     969.42,     910.86,         --,        4244800,     7569661.53,     6036446.15,              0,              0,          0
20050325,        935,        985,        915,        960,     969.42,     910.86,         --,        4991200,     7870123.07,      6096492.3,              0,              0,          0
20050318,      912.5,      932.5,        905,      922.5,     955.38,     906.77,         --,        4105200,     7774061.53,      6132492.3,              0,              0,          0
20050311,      987.5,        990,        890,        905,     945.96,     907.11,         --,        5049200,        7993600,     6277738.46,              0,              0,          0
20050304,      947.5,        995,        940,        980,     938.07,     912.01,         --,        5582000,     8059876.92,     6194861.53,              0,              0,          0
20050225,        875,      942.5,      872.5,        910,     928.26,     916.63,         --,        7738400,     7979169.23,     6324076.92,              0,              0,          0
20050218,       1070,       1075,      867.5,      872.5,     924.61,     921.86,         --,       10881200,     7732338.46,     6174476.92,              0,              0,          0
20050210,       1030,       1100,     1012.5,       1075,      922.3,      928.5,         --,        5589600,     7335969.23,        5955200,              0,              0,          0
20050204,     1097.5,       1155,     1012.5,       1020,      917.3,      927.1,         --,        7554800,        7502400,      6263692.3,              0,              0,          0
20050128,     1062.5,     1142.5,       1060,     1097.5,     899.42,     928.01,         --,       19673200,      7022892.3,     6491923.07,              0,              0,          0
20050121,        905,     1037.5,        905,       1025,     874.23,     923.59,         --,       13055200,     5669230.76,     6173630.76,              0,              0,          0
20050114,        955,        955,        890,        905,     856.92,     928.16,         --,        3306800,     4826861.53,     5951046.15,              0,              0,          0
20050107,      947.5,      962.5,      877.5,      957.5,     853.46,     939.98,         --,        6634000,     4791846.15,        6613000,              0,              0,          0
20041230,      777.5,      972.5,      777.5,      972.5,      852.3,     957.96,         --,        8150800,     4503230.76,      7349692.3,              0,              0,          0
20041224,      807.5,      817.5,        770,      777.5,      852.3,      982.1,         --,        3742400,     4322861.53,     8213184.61,              0,              0,          0
20041217,        800,      807.5,      757.5,        800,     858.16,    1003.16,         --,        6959200,     4490923.07,     8827246.15,              0,              0,          0
20041210,      877.5,      902.5,      792.5,      802.5,     868.26,    1021.91,         --,        5910800,     4561876.92,     9734876.92,              0,              0,          0
20041203,      862.5,      867.5,      802.5,      852.5,     885.95,    1032.91,         --,        4532800,     4329846.15,       10268800,              0,              0,          0
20041126,      822.5,        905,        805,      862.5,     904.99,    1036.57,         --,        4529600,     4668984.61,    10685784.61,              0,              0,          0
20041119,       1010,       1020,      832.5,      842.5,     919.12,    1039.26,         --,        5728400,     4616615.38,    10924553.84,              0,              0,          0
20041112,      837.5,     1012.5,        825,       1010,      934.7,    1047.19,         --,        7753200,     4574430.76,    11409276.92,              0,              0,          0
20041105,      762.5,      797.5,        755,      787.5,      936.9,    1049.69,         --,        1321200,     5024984.61,    11836338.46,              0,              0,          0
20041029,      762.5,        820,      757.5,        770,     956.61,    1068.92,         --,        2075600,     5960953.84,    12299676.92,              0,              0,          0
20041022,        870,        870,      787.5,        800,     972.96,    1083.44,         --,        2104400,     6678030.76,    12460953.84,              0,              0,          0
20041015,        945,        945,        775,        860,      999.4,    1096.18,         --,        2851600,     7075230.76,    12766446.15,              0,              0,          0
20041008,     1022.5,       1030,      902.5,      942.5,    1026.51,    1104.01,         --,        2882000,     8434153.84,    13185846.15,              0,              0,          0
20041001,        905,        990,      747.5,      972.5,    1063.63,    1107.19,         --,        5806000,    10196153.84,    13491461.53,              0,              0,          0
20040924,        935,        935,      828.7,      853.7,     1111.9,    1109.16,         --,        5927200,    12103507.69,    13866461.53,              0,              0,          0
20040917,       1040,       1040,      891.2,      931.2,    1148.15,    1107.71,         --,        7881600,    13163569.23,    14017969.23,              0,              0,          0
20040910,     1098.7,     1102.5,       1010,     1032.5,    1175.56,    1100.26,         --,        2894400,    14907876.92,    13991046.15,              0,              0,          0
20040903,     1058.7,     1122.5,     1038.7,       1100,    1179.88,    1089.98,         --,        8941600,    16207753.84,    14589415.38,              0,              0,          0
20040827,       1070,     1071.2,       1005,     1046.2,    1168.15,    1072.33,         --,        3848800,    16702584.61,    14508369.23,              0,              0,          0
20040820,       1025,       1060,      971.2,       1045,     1159.4,    1055.84,         --,        5180000,     17232492.3,    14579907.69,              0,              0,          0
20040813,     1018.7,     1163.7,     1012.5,     1038.7,    1159.69,    1038.25,         --,       13610400,    18244123.07,    14809507.69,              0,              0,          0
20040806,     1007.5,       1105,      862.5,     1043.7,    1162.48,    1020.36,         --,       13488800,     18647692.3,    14538676.92,              0,              0,          0
20040730,     1118.7,     1131.2,      941.2,      982.5,    1181.23,    1003.78,         --,       11397600,       18638400,    14447784.61,              0,              0,          0
20040723,     1187.5,     1208.7,     1108.7,     1143.7,    1193.93,     987.43,         --,        7268000,    18243876.92,    14767107.69,              0,              0,          0
20040716,     1437.5,     1487.5,     1053.7,     1212.5,    1192.96,     963.63,         --,       20517600,    18457661.53,    15348769.23,              0,              0,          0
20040709,     1637.5,     1662.5,       1350,       1425,    1181.52,     935.27,         --,       25788000,    17937538.46,    14819876.92,              0,              0,          0
20040702,       1375,       1625,     1312.5,       1600,    1150.75,     896.81,         --,       30601600,    16786769.23,    14256984.61,              0,              0,          0
20040625,     1312.5,       1400,     1238.7,       1325,    1106.42,     849.69,         --,       19708000,    15629415.38,    13126830.76,              0,              0,          0
20040618,     1101.2,       1325,     1093.7,     1287.5,    1067.28,     812.43,         --,       30557600,    14872369.23,    12485630.76,              0,              0,          0
20040611,      972.5,     1106.2,      956.2,     1088.7,    1024.97,     775.31,         --,       19792800,    13074215.38,     11509692.3,              0,              0,          0
20040604,        935,     1008.7,        895,      947.5,    1000.07,     742.91,         --,       15374400,    12971076.92,    10860338.46,              0,              0,          0
20040528,       1065,       1075,        925,      932.5,     976.51,     716.28,         --,       10737600,    12314153.84,       10382400,              0,              0,          0
20040521,        975,       1080,        825,     1048.7,     952.28,      689.3,         --,       18331200,    11927323.07,    10086553.84,              0,              0,          0
20040514,       1250,       1275,      937.5,       1075,      916.8,     656.51,         --,       18856800,     11374892.3,     9455507.69,              0,              0,          0
20040507,     1163.7,       1350,     1157.5,     1287.5,     878.24,     623.96,         --,       13368000,    10429661.53,      8770892.3,              0,              0,          0
20040430,     1137.5,     1171.2,     1081.2,     1147.5,     826.32,     584.25,         --,        6268800,    10257169.23,     8294123.07,              0,              0,          0
20040423,     1063.7,     1137.5,      986.2,     1131.2,     780.93,     551.13,         --,       10047200,    11290338.46,     8105476.92,              0,              0,          0
20040416,     1051.2,       1200,     1031.2,     1063.7,      734.3,     516.75,         --,       13756000,    12239876.92,     7799107.69,              0,              0,          0
20040409,       1050,       1090,     1012.5,       1025,     689.02,     487.19,         --,       10828000,    11702215.38,     7411015.38,              0,              0,          0
20040402,      823.7,     1068.7,      808.7,     1023.7,     642.86,     456.13,         --,       15556000,       11727200,     7020461.53,              0,              0,          0
20040326,        750,      831.2,      741.2,      816.2,     592.96,     425.17,         --,        9866400,    10624246.15,     6480676.92,              0,              0,          0
20040319,      777.5,      778.7,      706.2,      737.5,     557.58,     401.42,         --,        7181600,     10098892.3,     6114184.61,              0,              0,          0
20040312,      647.5,      777.5,        645,        765,     525.66,     381.56,         --,       18452000,     9945169.23,      5861292.3,              0,              0,          0
20040305,      637.5,      647.5,      612.5,      641.2,     485.75,      360.7,         --,        6834400,        8749600,     5221876.92,              0,              0,          0
20040227,        585,      636.2,        580,      617.5,     456.04,     344.21,         --,        5708800,     8450646.15,     5014953.84,              0,              0,          0
20040220,      586.2,      637.5,        565,      587.5,     426.33,     327.79,         --,       11149600,     8245784.61,     4855753.84,              0,              0,          0
20040213,        625,      642.5,      562.5,      573.7,     396.23,        313,         --,        6568800,     7536123.07,        4468400,              0,              0,          0
20040206,      556.2,        620,        500,      612.5,     369.69,     298.82,         --,       11125600,     7112123.07,     4328615.38,              0,              0,          0
20040130,      531.2,      631.2,      503.7,      557.5,     342.19,     280.14,         --,       19700000,     6331076.92,     3971107.69,              0,              0,          0
20040123,      477.5,      618.7,      468.7,        525,     321.32,     262.95,         --,       22391200,     4920615.38,      3234092.3,              0,              0,          0
20040116,      418.7,        485,        380,        475,      299.2,     246.85,         --,        6766400,     3358338.46,      2378492.3,              0,              0,          0
20040109,      387.5,      487.5,      387.5,        425,     285.36,     232.64,         --,       11152800,     3119815.38,     2149384.61,              0,              0,          0
20031230,      361.2,        375,      351.2,        375,      269.4,     220.83,         --,        1217600,     2313723.07,        1956800,              0,              0,          0
20031226,        325,      368.7,      293.7,      356.2,     257.37,     209.36,         --,        3036800,     2337107.69,     1955507.69,              0,              0,          0
20031219,        250,      328.7,      246.2,      322.5,     245.26,     198.26,         --,        5183200,     2129476.92,      1858892.3,              0,              0,          0
20031212,        260,        260,      223.7,      246.2,     237.46,        188,         --,        2909600,     1777415.38,     1670738.46,              0,              0,          0
20031205,        230,        255,      218.7,        255,     235.64,     180.59,         --,        2948000,     1694153.84,      1580492.3,              0,              0,          0
20031128,      206.2,        240,        190,      231.2,     232.37,      172.9,         --,        3045600,     1579261.53,     1580215.38,              0,              0,          0
20031121,      198.7,        215,      178.7,      196.2,     229.25,     166.05,         --,        1924000,     1465723.07,     1492676.92,              0,              0,          0
20031114,        260,        260,      211.2,      228.7,     229.78,     160.33,         --,        1056800,     1400676.92,     1448646.15,              0,              0,          0
20031107,      296.2,      296.2,      253.7,        255,     227.96,     153.43,         --,         972000,     1545107.69,     1414523.07,              0,              0,          0
20031031,      272.5,        300,        255,      286.2,      218.1,     145.52,         --,        1364000,     1611138.46,     1382369.23,              0,              0,          0
20031024,        310,        335,        200,      237.5,     204.59,     136.48,         --,        2081600,     1547569.23,     1331323.07,              0,              0,          0
20031017,        230,        355,      228.7,        295,     194.49,     129.31,         --,        3665600,     1398646.15,     1253846.15,              0,              0,          0
20031010,      217.5,      226.2,      208.7,      217.5,     179.92,     119.98,         --,         673600,     1178953.84,     1115876.92,              0,              0,          0
20031003,      213.7,      236.2,      193.7,      218.7,     172.27,     113.73,         --,        1521600,     1599876.92,     1093846.15,              0,              0,          0
20030926,      211.8,      221.2,      183.7,      198.7,     161.36,     107.29,         --,         337600,     1573907.69,     1035815.38,              0,              0,          0
20030919,      231.8,      233.7,      218.1,      221.2,     151.26,     101.68,         --,         606400,     1588307.69,        1024800,              0,              0,          0
20030912,      218.7,      237.5,      212.5,      222.5,     138.53,         95,         --,        1827200,     1564061.53,     1004553.84,              0,              0,          0
20030905,      191.2,      221.8,      190.6,      212.5,     125.54,      88.47,         --,        1454400,     1466830.76,      935569.23,              0,              0,          0
20030829,        205,        215,      190.6,      190.6,     113.43,      82.22,         --,        1569600,     1581169.23,      880369.23,              0,              0,          0
20030822,        205,        205,      172.5,      203.1,     102.85,      77.05,         --,        1078400,     1519630.76,       821292.3,              0,              0,          0
20030815,      126.8,      209.3,        125,        205,      90.88,      71.22,         --,        2934400,     1496615.38,       782892.3,              0,              0,          0
20030808,      123.7,        135,      116.2,      126.8,       78.9,      65.88,         --,        1830400,     1283938.46,      671876.92,              0,              0,          0
20030801,      106.2,      113.7,      101.2,      110.6,      72.94,      63.34,         --,         537600,        1153600,      605907.69,              0,              0,          0
20030725,      103.7,      111.8,        100,      106.2,      68.36,      61.27,         --,         145600,     1115076.92,      585846.15,              0,              0,          0
20030718,      117.5,      120.6,       94.3,      105.6,      64.13,      59.32,         --,         809600,     1109046.15,      584184.61,              0,              0,          0
20030711,       78.1,      123.7,       73.7,      118.1,      60.05,      57.17,         --,        6145600,        1052800,      560369.23,              0,              0,          0
20030704,       68.7,       88.1,       68.7,       76.8,       55.2,      54.55,         --,        1184000,      587815.38,      335138.46,              0,              0,          0
20030627,       57.3,       67.5,       56.3,       67.5,      53.22,      53.81,         --,         524800,      497723.07,      290030.76,              0,              0,          0
20030620,       53.1,       56.8,       52.1,       55.6,      52.09,      53.18,         --,         291200,       461292.3,      278276.92,              0,              0,          0
20030613,       53.7,       56.2,       52.5,       53.7,      51.46,      53.02,         --,         563200,      445046.15,      284307.69,              0,              0,          0
20030606,       58.7,       61.2,         50,         55,       51.4,      53.14,         --,        2940800,      404307.69,      276923.07,              0,              0,          0
20030530,       47.1,       54.3,       44.3,       53.1,      51.01,      53.38,         --,         769600,      179569.23,       168492.3,              0,              0,          0
20030523,       47.5,         50,       45.6,       47.5,      51.25,      53.88,         --,         779200,      122953.84,      142338.46,              0,              0,          0
20030516,       49.3,       50.6,         47,       49.3,      51.56,      54.82,         --,         169600,       69169.23,      114646.15,              0,              0,          0
20030509,       51.1,       51.1,       46.8,       49.3,      52.86,      56.05,         --,         136000,       59815.38,      108246.15,              0,              0,          0
20030502,       51.2,       51.5,         50,       51.1,      53.73,      57.37,         --,          36800,       58215.38,      103507.69,              0,              0,          0
20030425,       52.5,       53.1,       50.6,       51.2,      54.17,       58.7,         --,          67200,       56615.38,         103200,              0,              0,          0
20030418,         55,         55,       52.5,       52.5,      54.51,      59.97,         --,          78400,       59323.07,      101661.53,              0,              0,          0
20030411,         50,         55,         50,         55,      54.29,      60.95,         --,         100800,       67938.46,       99138.46,              0,              0,          0
20030404,       52.8,       52.8,       51.1,       51.1,       53.9,      62.03,         --,          12800,       82461.53,          96800,              0,              0,          0
20030328,       47.5,       54.3,       47.5,       52.8,       54.4,      63.53,         --,          51200,       82338.46,       98276.92,              0,              0,          0
20030320,       52.5,       52.5,       47.5,       47.5,      54.27,      64.86,         --,          80000,       95261.53,       99753.84,              0,              0,          0
20030314,         55,         55,       52.5,       52.8,      54.58,      66.64,         --,          33600,      123569.23,      100984.61,              0,              0,          0
20030307,         50,         50,         50,         50,      54.89,      68.33,         --,          19200,      149538.46,      103384.61,              0,              0,          0
20030228,       51.8,       56.2,       51.8,       56.2,      55.75,       70.2,         --,          33600,      157415.38,      107323.07,              0,              0,          0
20030221,       52.5,       56.2,       47.5,       51.6,      56.52,      71.73,         --,          80000,      161723.07,       113292.3,              0,              0,          0
20030214,       59.3,       67.5,       59.3,       66.2,      58.07,      73.09,         --,          48000,      160123.07,       113292.3,              0,              0,          0
20030207,       56.2,       60.6,       55.6,       60.6,      59.23,      73.78,         --,         115200,      156676.92,      117230.76,              0,              0,          0
20030131,       56.2,       56.8,       54.3,       56.8,         61,       74.7,         --,          16000,         148800,      118953.84,              0,              0,          0
20030124,         50,       56.2,         50,       55.6,      63.22,      76.23,         --,         102400,      149784.61,      121169.23,              0,              0,          0
20030117,         50,         50,       46.9,       49.6,      65.43,      77.99,         --,         190400,         144000,      123015.38,              0,              0,          0
20030110,       58.1,       58.7,       49.3,         50,      67.62,      79.98,         --,         289600,      130338.46,       117292.3,              0,              0,          0
20021230,       57.5,       57.5,       57.5,       57.5,      70.16,      81.92,         --,          11200,      111138.46,      109476.92,              0,              0,          0
20021227,       51.2,       51.8,       48.7,       51.2,      72.66,      83.67,         --,         219200,      114215.38,      120123.07,               ,               ,           
20021220,       57.5,       59.3,       51.2,       51.5,      75.46,      85.79,         --,         448000,      104246.15,      113661.53,              0,              0,          0
20021213,       61.2,       62.5,       56.2,       56.8,       78.7,      87.89,         --,         371200,          78400,         100000,              0,              0,          0
20021206,       66.2,       66.2,         60,       61.2,      81.78,      89.91,         --,         121600,       57230.76,       89907.69,              0,              0,          0
20021129,       68.7,       73.7,       63.7,       66.2,      84.64,      91.64,         --,          89600,       57230.76,       94215.38,              0,              0,          0
20021122,         80,         80,       68.1,       71.8,      86.95,       93.3,         --,          59200,       64861.53,       92861.53,              0,              0,          0
20021115,       81.2,       81.2,       81.2,       81.2,       88.1,      94.68,         --,           3200,       66461.53,       99323.07,              0,              0,          0
20021108,       73.7,       83.7,       73.7,       83.7,      88.34,      95.76,         --,          12800,       77784.61,      107815.38,              0,              0,          0
20021101,       81.8,       85.6,       76.8,       85.6,      88.39,      96.69,         --,          28800,       89107.69,      110523.07,              0,              0,          0
20021025,         85,       87.5,       84.3,       84.3,      89.25,      97.78,         --,          27200,       92553.84,      111384.61,              0,              0,          0
20021018,       83.1,       84.3,       78.1,       78.1,      90.55,      98.87,         --,          12800,      102030.76,      120553.84,              0,              0,          0
20021011,       87.5,       87.5,       77.5,       83.1,      92.35,     100.23,         --,          40000,      104246.15,      141969.23,              0,              0,          0
20021004,       88.1,       93.7,       87.5,         90,      93.67,     101.36,         --,          51200,      107815.38,      150030.76,              0,              0,          0
20020927,       93.7,       93.7,         85,       87.5,      94.68,     102.13,         --,          89600,      126030.76,      161723.07,              0,              0,          0
20020920,       96.5,       96.5,       87.8,       93.7,      96.12,     103.09,         --,         112000,      123076.92,      160615.38,              0,              0,          0
20020913,       98.4,       98.4,       96.5,       96.8,      97.08,     103.63,         --,          96000,         121600,      176369.23,              0,              0,          0
20020906,       96.8,        100,       92.1,       98.4,      98.04,     104.05,         --,         121600,      122584.61,      191753.84,              0,              0,          0
20020830,       85.9,       98.4,       84.3,       96.2,      98.64,     104.46,         --,         188800,         131200,         193600,              0,              0,          0
20020823,       84.3,       87.5,       84.3,       86.8,      99.65,     104.91,         --,          80000,      120861.53,       195692.3,              0,              0,          0
20020816,       84.3,       84.6,       84.3,       84.3,     101.26,     105.58,         --,         150400,      132184.61,      203815.38,              0,              0,          0
20020809,      102.8,      102.8,       82.5,       84.3,     103.19,     106.29,         --,         160000,      137846.15,      200123.07,              0,              0,          0
20020802,      101.2,      101.2,       96.8,       96.8,        105,     107.05,         --,          73600,      131938.46,      198030.76,              0,              0,          0
20020726,      101.2,      101.8,       99.6,      101.2,     106.32,     107.17,         --,         150400,      130215.38,      201476.92,              0,              0,          0
20020719,      100.6,      101.5,      100.6,      101.5,     107.19,     107.25,         --,          41600,      139076.92,      201969.23,              0,              0,          0
20020712,      103.1,      103.1,      100.3,      100.3,      108.1,     107.25,         --,          86400,       179692.3,      208246.15,              0,              0,          0
20020705,      106.2,      106.2,       99.6,      103.1,     109.04,     107.26,         --,         288000,      192246.15,      211323.07,              0,              0,          0
20020628,      106.2,        109,      105.9,      106.2,     109.57,     107.31,         --,          51200,      197415.38,      201353.84,              0,              0,          0
20020621,      109.3,      109.3,      106.2,      106.2,     110.06,     107.43,         --,          92800,      198153.84,      205661.53,              0,              0,          0
20020614,      107.8,      112.1,      107.8,      109.3,     110.18,     107.53,         --,         108800,      231138.46,      223630.76,              0,              0,          0
20020607,      112.5,      112.5,       98.4,      106.2,     110.06,     107.12,         --,         233600,      260923.07,      231753.84,              0,              0,          0
20020531,      109.3,      109.3,      107.8,      109.3,     110.28,        107,         --,          54400,         256000,      332184.61,              0,              0,          0
20020524,      111.8,      112.5,      106.2,      107.8,     110.16,     106.84,         --,         227200,      270523.07,      376246.15,              0,              0,          0
20020517,      108.4,      111.5,      107.8,      109.3,      109.9,      106.9,         --,         224000,      275446.15,       370092.3,              0,              0,          0
20020510,      110.3,      111.5,      107.8,      107.8,      109.4,      106.9,         --,          83200,         262400,      368861.53,              0,              0,          0
20020502,      109.6,        114,      109.6,        114,      109.1,     106.95,         --,          51200,      264123.07,      368738.46,              0,              0,          0
20020426,        114,      115.6,      112.5,      112.5,     108.03,      106.9,         --,         265600,      272738.46,      369107.69,              0,              0,          0
20020419,      112.5,        114,      109.3,      113.4,      107.3,      106.9,         --,         569600,      264861.53,      365415.38,              0,              0,          0
20020412,      112.1,        114,      110.9,      112.5,     106.39,     106.86,         --,         249600,         236800,      349169.23,              0,              0,          0
20020405,      112.1,        114,      109.6,        110,     105.47,     106.62,         --,         355200,         230400,      343261.53,              0,              0,          0
20020329,      109.3,      112.5,      107.8,      112.5,     105.06,     106.57,         --,          60800,       205292.3,      335261.53,              0,              0,          0
20020322,      109.3,      112.5,      107.8,      107.8,     104.81,     105.85,         --,         521600,      213169.23,         336000,              0,              0,          0
20020315,        109,        114,      104.6,      107.8,     104.88,     105.42,         --,         496000,      216123.07,      329969.23,              0,              0,          0
20020308,      107.8,        109,      103.1,        109,     104.18,     104.94,         --,         169600,      202584.61,      321969.23,              0,              0,          0
20020301,      105.9,      108.7,      105.3,      107.8,     103.73,     104.65,         --,         243200,      408369.23,      331446.15,              0,              0,          0
20020222,       98.4,      104.3,       97.5,      104.3,     103.51,      104.5,         --,         291200,      481969.23,      325784.61,              0,              0,          0
20020215,        104,        104,       98.4,      102.8,      103.9,     104.58,         --,          54400,      464738.46,       326892.3,              0,              0,          0
20020208,        105,        105,       97.1,        104,      104.4,     104.77,         --,         105600,      475323.07,      336369.23,              0,              0,          0
20020201,      103.1,      105.9,        100,        100,      104.8,     104.97,         --,         163200,      473353.84,      344861.53,              0,              0,          0
20020125,      103.1,      104.6,       96.8,      103.1,     105.76,     105.51,         --,         163200,      465476.92,      349661.53,              0,              0,          0
20020118,      106.8,      106.8,        100,      101.5,     106.49,     105.81,         --,         204800,      465969.23,         371200,              0,              0,          0
20020111,      104.6,      106.2,      100.3,      100.6,     107.33,     106.09,         --,         166400,      461538.46,      406646.15,              0,              0,          0
20020104,      109.3,      109.3,      104.6,      104.6,     107.76,     106.31,         --,          28800,      456123.07,      412553.84,              0,              0,          0
20011228,      108.4,      109.3,      101.5,      109.3,     108.08,     106.23,         --,         163200,      465230.76,      428676.92,              0,              0,          0
20011221,       98.7,      108.7,       96.8,      108.7,     106.88,     105.93,         --,         560000,      458830.76,       432492.3,              0,              0,          0
20011214,      103.1,      103.1,       95.6,       98.7,     105.96,     105.51,         --,         320000,      443815.38,       427692.3,              0,              0,          0
20011207,      105.9,      108.1,       94.6,      103.1,      105.7,     105.32,         --,        2844800,      441353.84,      422769.23,              0,              0,          0
20011130,      104.6,      115.6,       96.8,        105,     105.58,     105.44,         --,        1200000,      254523.07,      332061.53,              0,              0,          0
20011122,      111.8,      111.8,      109.3,      109.3,      105.5,     104.95,         --,          67200,         169600,      317907.69,              0,              0,          0
20011116,      110.9,      110.9,      108.4,      109.3,     105.26,     104.75,         --,         192000,      189046.15,         326400,              0,              0,          0
20011109,      112.5,      112.5,      108.1,      109.3,     105.14,     104.57,         --,          80000,      197415.38,      328123.07,              0,              0,          0
20011102,      112.5,      112.5,      108.1,      112.5,     105.14,     104.36,         --,          60800,      216369.23,      336369.23,              0,              0,          0
20011026,      107.8,      115.6,      106.2,      112.5,     105.26,     103.94,         --,         169600,      233846.15,      341661.53,              0,              0,          0
20011019,        100,      112.5,        100,      112.5,     105.13,     103.46,         --,         147200,      276430.76,      361476.92,              0,              0,          0
20011012,      109.3,      109.3,      106.2,      106.2,     104.84,     103.35,         --,          96000,      351753.84,       370092.3,              0,              0,          0
20011005,        100,        109,       96.8,      108.7,     104.86,     103.46,         --,         147200,      368984.61,      392738.46,              0,              0,          0
20010928,      101.5,      101.5,       92.1,       93.7,     104.37,     103.31,         --,          80000,      392123.07,      403815.38,              0,              0,          0
20010921,       92.1,      101.4,       92.1,       96.8,     104.97,     104.06,         --,         364800,      406153.84,      428553.84,              0,              0,          0
20010914,      101.5,      101.5,         86,       95.3,     105.05,     104.45,         --,         288000,      411569.23,      437415.38,              0,              0,          0
20010907,      103.9,      103.9,       95.3,      101.5,     104.94,     105.16,         --,         416000,      404184.61,      461784.61,              0,              0,          0
20010831,      103.1,      103.9,      103.1,      103.9,      105.3,      105.4,         --,          96000,         409600,         476800,              0,              0,          0
20010824,      108.2,      108.2,      103.9,      106.2,      104.4,     105.37,         --,         320000,      466215.38,      504123.07,              0,              0,          0
20010817,      109.3,      109.3,      107.8,      107.8,     104.25,     105.35,         --,         300800,      463753.84,      539815.38,              0,              0,          0
20010810,      111.2,      111.2,      109.2,      109.3,        104,     105.89,         --,         326400,      458830.76,      636061.53,              0,              0,          0
20010803,      110.9,        117,      110.9,        114,     103.59,     105.89,         --,         288000,      456369.23,      730584.61,              0,              0,          0
20010727,      107.6,        114,      106.4,      110.9,     102.63,     104.99,         --,         723200,      449476.92,      791630.76,              0,              0,          0
20010719,      106.8,      109.3,      106.8,      108.7,     101.79,     103.81,         --,        1126400,      446523.07,      827815.38,              0,              0,          0
20010713,      100.7,      107.8,      100.4,      106.5,     101.85,     102.52,         --,         320000,      388430.76,      835938.46,              0,              0,          0
20010706,      102.5,      103.1,       99.2,      102.3,     102.06,     100.85,         --,         448000,       416492.3,      845046.15,              0,              0,          0
20010629,       98.1,      101.5,       98.1,      101.5,     102.26,      99.68,         --,         262400,      415507.69,      837169.23,              0,              0,          0
20010622,       99.8,        100,       93.9,       97.8,     103.16,      98.54,         --,         435200,      450953.84,      852923.07,              0,              0,          0
20010615,        106,        106,       90.7,       93.9,     103.84,       97.2,         --,         192000,      463261.53,         867200,              0,              0,          0
20010608,         89,      106.2,       83.1,      106.2,     105.38,      95.99,         --,         486400,      519384.61,         908800,              0,              0,          0
20010601,      103.1,      103.1,       92.1,       92.1,      105.5,         95,         --,         832000,         544000,      936615.38,              0,              0,          0
20010525,      101.5,      104.3,      101.5,      104.3,     106.35,      93.86,         --,         288000,      542030.76,      930461.53,              0,              0,          0
20010518,      103.9,      104.6,        100,      104.6,     106.45,      92.35,         --,         236800,      615876.92,      927261.53,              0,              0,          0
20010511,      101.5,      105.4,      101.5,      103.9,     107.77,      90.96,         --,         294400,       813292.3,      937353.84,              0,              0,          0
20010502,        105,        105,      100.9,      101.5,     108.19,      90.05,         --,         198400,        1004800,      970830.76,              0,              0,          0
20010427,      109.3,      109.3,       98.7,        100,     107.35,      88.55,         --,         684800,     1133784.61,        1014400,              0,              0,          0
20010420,      109.3,      109.5,      104.6,      109.5,     105.84,      86.81,         --,         371200,     1209107.69,     1089230.76,              0,              0,          0
20010413,      104.6,      112.5,      101.5,      109.3,     103.19,      85.09,         --,         684800,     1283446.15,     1138953.84,              0,              0,          0
20010406,      106.4,      109.3,        100,      104.8,      99.64,      83.66,         --,         435200,        1273600,      1162092.3,              0,              0,          0
20010330,      109.8,      122.3,      109.3,      113.2,       97.1,      82.86,         --,         723200,     1258830.76,     1225353.84,              0,              0,          0
20010323,      106.4,      109.5,      105.6,      106.7,      93.92,      82.47,         --,         595200,      1254892.3,        1296000,              0,              0,          0
20010316,      109.2,      117.1,       98.4,      113.9,      90.55,      83.05,         --,         921600,     1271138.46,     1304861.53,              0,              0,          0
20010309,      101.5,      109.5,      101.5,      107.8,       86.6,      83.55,         --,         806400,     1298215.38,     1276061.53,              0,              0,          0
20010302,      105.6,        114,      101.5,      103.1,      84.49,      84.86,         --,         806400,     1329230.76,     1255876.92,              0,              0,          0
20010223,      112.5,      115.6,         96,      105.6,      81.36,         --,         --,        1248000,      1318892.3,             --,              0,              0,          0
20010216,      104.8,      129.6,      102.5,      121.8,      78.25,         --,         --,        2803200,     1238646.15,             --,              0,              0,          0
20010209,         86,      112.5,         86,      109.3,      74.14,         --,         --,        2784000,     1061415.38,             --,              0,              0,          0
20010202,       79.6,       92.1,       76.8,       90.6,      71.92,         --,         --,        1875200,      936861.53,             --,              0,              0,          0
20010126,       73.4,         81,       70.4,       80.4,      69.76,         --,         --,        1664000,      895015.38,             --,              0,              0,          0
20010119,         62,       77.3,         62,         75,      67.77,         --,         --,        1337600,      969353.84,             --,              0,              0,          0
20010112,       70.3,       70.3,       61.7,       63.2,      66.99,         --,         --,         556800,      994461.53,             --,              0,              0,          0
20010105,       74.2,       74.2,       69.5,       71.8,      67.69,         --,         --,         243200,     1050584.61,             --,              0,              0,          0
20001229,       70.3,       71.8,       66.5,       71.8,      68.62,         --,         --,         672000,     1191876.92,             --,              0,              0,          0
